Datetime__PJME_hourly.csv,PJME_MW__PJME_hourly.csv
2013-11-27 05:00:00,785212
2013-11-28 02:00:00,740485
2013-11-29 09:00:00,751498
2013-11-30 16:00:00,765059
2013-12-01 23:00:00,723949
2013-12-02 09:00:00,758987
2013-12-03 06:00:00,750921
2013-12-04 13:00:00,755400
2013-12-05 20:00:00,720846
2013-12-06 06:00:00,721176
2013-12-07 03:00:00,731630
2013-12-08 10:00:00,807308
2013-12-09 17:00:00,845354
2013-12-10 03:00:00,859646
2013-12-11 00:00:00,877208
2013-12-12 07:00:00,902292
2013-12-13 14:00:00,883050
2013-12-14 11:00:00,831413
2013-12-15 18:00:00,781673
2013-12-16 04:00:00,873206
2013-12-17 01:00:00,895550
2013-12-18 08:00:00,876816
2013-12-19 15:00:00,847231
2013-12-20 22:00:00,770416
2013-12-21 08:00:00,673237
2013-12-22 05:00:00,641563
2013-12-23 12:00:00,694881
2013-12-24 19:00:00,748326
2013-12-25 05:00:00,774573
2013-12-26 02:00:00,825387
2013-12-27 09:00:00,808331
2013-12-28 16:00:00,728515
2013-12-29 23:00:00,708318
2013-12-30 09:00:00,777838
2013-12-31 06:00:00,817715
2014-01-01 13:00:00,776662
2014-01-02 20:00:00,858679
2014-01-03 06:00:00,943319
2014-01-04 03:00:00,911584
2014-01-05 10:00:00,830284
2014-01-06 17:00:00,827330
2014-01-07 03:00:00,1071667
2014-01-08 00:00:00,1017083
2014-01-09 07:00:00,905188
2014-01-10 04:00:00,869681
2014-01-11 11:00:00,734390
2014-01-12 18:00:00,705747
2014-01-13 04:00:00,786375
2014-01-14 01:00:00,761470
2014-01-15 08:00:00,783664
2014-01-16 15:00:00,810333
2014-01-17 22:00:00,811129
2014-01-18 08:00:00,785071
2014-01-19 05:00:00,792709
2014-01-20 12:00:00,800180
2014-01-21 19:00:00,903780
2014-01-22 05:00:00,1018126
2014-01-23 02:00:00,1006667
2014-01-24 09:00:00,1007503
2014-01-25 16:00:00,927886
2014-01-26 23:00:00,882979
2014-01-27 09:00:00,888860
2014-01-28 06:00:00,1004290
2014-01-29 13:00:00,1006746
2014-01-30 20:00:00,982313
2014-01-31 06:00:00,884589
2014-02-01 03:00:00,767315
2014-02-02 10:00:00,722491
2014-02-03 17:00:00,820689
2014-02-04 03:00:00,869377
2014-02-05 21:00:00,838563
2014-02-06 07:00:00,859374
2014-02-07 04:00:00,853329
2014-02-08 11:00:00,835499
2014-02-09 18:00:00,839866
2014-02-10 04:00:00,900606
2014-02-11 01:00:00,935624
2014-02-12 08:00:00,959834
2014-02-13 15:00:00,884757
2014-02-14 22:00:00,818868
2014-02-15 08:00:00,804859
2014-02-16 05:00:00,818933
2014-02-17 12:00:00,876152
2014-02-18 19:00:00,847012
2014-02-19 05:00:00,817050
2014-02-20 02:00:00,780365
2014-02-21 09:00:00,767926
2014-02-22 16:00:00,704563
2014-02-23 23:00:00,672105
2014-02-24 09:00:00,782300
2014-02-25 06:00:00,864776
2014-02-26 13:00:00,881524
2014-02-27 20:00:00,915402
2014-02-28 06:00:00,947214
2014-03-01 03:00:00,838236
2014-03-02 10:00:00,765345
2014-03-03 17:00:00,916604
2014-03-04 14:00:00,942750
2014-03-05 21:00:00,865249
2014-03-06 07:00:00,882216
2014-03-07 04:00:00,842829
2014-03-08 11:00:00,715544
2014-03-09 18:00:00,650927
2014-03-10 04:00:00,752508
2014-03-11 01:00:00,714141
2014-03-12 08:00:00,715551
2014-03-13 15:00:00,862825
2014-03-14 22:00:00,827393
2014-03-15 08:00:00,666246
2014-03-16 05:00:00,699023
2014-03-17 12:00:00,848184
2014-03-18 19:00:00,808008
2014-03-19 05:00:00,795227
2014-03-20 02:00:00,735174
2014-03-21 09:00:00,727504
2014-03-22 16:00:00,659376
2014-03-23 23:00:00,675128
2014-03-24 09:00:00,813966
2014-03-25 06:00:00,843537
2014-03-26 13:00:00,838362
2014-03-27 20:00:00,820027
2014-03-28 06:00:00,741739
2014-03-29 03:00:00,661032
2014-03-30 10:00:00,684968
2014-03-31 07:00:00,734105
2014-04-01 14:00:00,703857
2014-04-02 21:00:00,701451
2014-04-03 07:00:00,673780
2014-04-04 04:00:00,700918
2014-04-05 11:00:00,637970
2014-04-06 18:00:00,629386
2014-04-07 04:00:00,725415
2014-04-08 01:00:00,683307
2014-04-09 08:00:00,675576
2014-04-10 15:00:00,671448
2014-04-11 22:00:00,652562
2014-04-12 08:00:00,585268
2014-04-13 05:00:00,577401
2014-04-14 12:00:00,662476
2014-04-15 19:00:00,677220
2014-04-16 05:00:00,712966
2014-04-17 02:00:00,703327
2014-04-18 09:00:00,660957
2014-04-19 16:00:00,596481
2014-04-20 23:00:00,560692
2014-04-21 09:00:00,647601
2014-04-22 06:00:00,649825
2014-04-23 13:00:00,655274
2014-04-24 20:00:00,665608
2014-04-25 06:00:00,652576
2014-04-26 03:00:00,585162
2014-04-27 00:00:00,564407
2014-04-28 07:00:00,639789
2014-04-29 14:00:00,683522
2014-04-30 21:00:00,720034
2014-05-01 07:00:00,675817
2014-05-02 04:00:00,641105
2014-05-03 11:00:00,585237
2014-05-04 18:00:00,572552
2014-05-05 04:00:00,634547
2014-05-06 01:00:00,646375
2014-05-07 08:00:00,645792
2014-05-08 15:00:00,662782
2014-05-09 22:00:00,660193
2014-05-10 08:00:00,619913
2014-05-11 05:00:00,598799
2014-05-12 12:00:00,719716
2014-05-13 19:00:00,736901
2014-05-14 05:00:00,672175
2014-05-15 02:00:00,712162
2014-05-16 09:00:00,691107
2014-05-17 16:00:00,582125
2014-05-18 23:00:00,561661
2014-05-19 09:00:00,642986
2014-05-20 06:00:00,663006
2014-05-21 13:00:00,678976
2014-05-22 20:00:00,707181
2014-05-23 17:00:00,668072
2014-05-24 03:00:00,591003
2014-05-25 00:00:00,588914
2014-05-26 07:00:00,654379
2014-05-27 14:00:00,790082
2014-05-28 21:00:00,739151
2014-05-29 07:00:00,654003
2014-05-30 04:00:00,658778
2014-05-31 11:00:00,607678
2014-06-01 18:00:00,597548
2014-06-02 04:00:00,708646
2014-06-03 01:00:00,800588
2014-06-04 08:00:00,812241
2014-06-05 15:00:00,743583
2014-06-06 22:00:00,705165
2014-06-07 08:00:00,674391
2014-06-08 05:00:00,695851
2014-06-09 12:00:00,783793
2014-06-10 19:00:00,824590
2014-06-11 05:00:00,776381
2014-06-12 02:00:00,740712
2014-06-13 09:00:00,795347
2014-06-14 16:00:00,670371
2014-06-15 23:00:00,638825
2014-06-16 09:00:00,813912
2014-06-17 06:00:00,954226
2014-06-18 13:00:00,1027065
2014-06-19 10:00:00,874824
2014-06-20 17:00:00,776371
2014-06-21 03:00:00,685381
2014-06-22 00:00:00,686439
2014-06-23 07:00:00,798331
2014-06-24 14:00:00,840611
2014-06-25 21:00:00,928987
2014-06-26 07:00:00,917771
2014-06-27 04:00:00,867300
2014-06-28 11:00:00,778378
2014-06-29 18:00:00,766047
2014-06-30 04:00:00,885831
2014-07-01 01:00:00,989502
2014-07-02 08:00:00,1048807
2014-07-03 15:00:00,972192
2014-07-04 22:00:00,712449
2014-07-05 08:00:00,662271
2014-07-06 05:00:00,714012
2014-07-07 12:00:00,941292
2014-07-08 19:00:00,1007270
2014-07-09 05:00:00,930104
2014-07-10 02:00:00,890813
2014-07-11 09:00:00,876291
2014-07-12 16:00:00,840407
2014-07-13 23:00:00,862630
2014-07-14 09:00:00,942112
2014-07-15 06:00:00,921175
2014-07-16 03:00:00,847603
2014-07-17 10:00:00,801930
2014-07-18 17:00:00,783020
2014-07-19 03:00:00,721934
2014-07-20 00:00:00,725619
2014-07-21 07:00:00,842535
2014-07-22 14:00:00,911655
2014-07-23 21:00:00,985117
2014-07-24 07:00:00,860464
2014-07-25 04:00:00,793297
2014-07-26 11:00:00,752384
2014-07-27 18:00:00,828596
2014-07-28 04:00:00,864165
2014-07-29 01:00:00,744585
2014-07-30 08:00:00,741350
2014-07-31 15:00:00,798622
2014-08-01 22:00:00,815377
2014-08-02 08:00:00,717702
2014-08-03 05:00:00,705200
2014-08-04 12:00:00,840381
2014-08-05 19:00:00,888468
2014-08-06 05:00:00,839509
2014-08-07 02:00:00,810219
2014-08-08 09:00:00,772371
2014-08-09 16:00:00,740920
2014-08-10 23:00:00,757521
2014-08-11 20:00:00,829670
2014-08-12 06:00:00,809669
2014-08-13 03:00:00,827569
2014-08-14 10:00:00,755502
2014-08-15 17:00:00,707615
2014-08-16 03:00:00,666347
2014-08-17 00:00:00,696793
2014-08-18 07:00:00,784826
2014-08-19 14:00:00,826110
2014-08-20 21:00:00,852098
2014-08-21 07:00:00,862315
2014-08-22 04:00:00,812588
2014-08-23 11:00:00,690934
2014-08-24 18:00:00,684021
2014-08-25 04:00:00,793419
2014-08-26 01:00:00,851118
2014-08-27 08:00:00,899952
2014-08-28 15:00:00,850049
2014-08-29 22:00:00,736874
2014-08-30 08:00:00,689840
2014-08-31 05:00:00,803517
2014-09-01 12:00:00,872320
2014-09-02 19:00:00,995310
2014-09-03 05:00:00,905425
2014-09-04 02:00:00,888205
2014-09-05 09:00:00,936029
2014-09-06 06:00:00,910700
2014-09-07 13:00:00,725650
2014-09-08 20:00:00,734917
2014-09-09 06:00:00,733141
2014-09-10 03:00:00,765480
2014-09-11 10:00:00,832009
2014-09-12 17:00:00,741429
2014-09-13 03:00:00,628779
2014-09-14 00:00:00,578996
2014-09-15 07:00:00,656939
2014-09-16 14:00:00,680593
2014-09-17 21:00:00,670492
2014-09-18 07:00:00,675380
2014-09-19 04:00:00,656270
2014-09-20 11:00:00,624702
2014-09-21 18:00:00,653513
2014-09-22 04:00:00,682362
2014-09-23 01:00:00,651523
2014-09-24 08:00:00,656879
2014-09-25 15:00:00,663659
2014-09-26 22:00:00,658282
2014-09-27 08:00:00,621969
2014-09-28 05:00:00,631834
2014-09-29 12:00:00,703810
2014-09-30 19:00:00,710576
2014-10-01 05:00:00,691759
2014-10-02 23:00:00,678538
2014-10-03 09:00:00,663303
2014-10-04 06:00:00,603918
2014-10-05 13:00:00,565825
2014-10-06 20:00:00,648361
2014-10-07 06:00:00,658382
2014-10-08 03:00:00,665956
2014-10-09 10:00:00,650616
2014-10-10 17:00:00,645671
2014-10-11 03:00:00,599427
2014-10-12 00:00:00,574581
2014-10-13 07:00:00,653870
2014-10-14 14:00:00,693825
2014-10-15 21:00:00,725841
2014-10-16 07:00:00,687312
2014-10-17 04:00:00,655287
2014-10-18 11:00:00,588114
2014-10-19 18:00:00,575753
2014-10-20 04:00:00,666419
2014-10-21 01:00:00,661223
2014-10-22 08:00:00,671674
2014-10-23 15:00:00,675262
2014-10-24 22:00:00,650401
2014-10-25 08:00:00,591000
2014-10-26 05:00:00,574310
2014-10-27 12:00:00,653364
2014-10-28 19:00:00,661564
2014-10-29 16:00:00,659322
2014-10-30 23:00:00,660881
2014-10-31 09:00:00,671702
2014-11-01 06:00:00,639965
2014-11-02 02:00:00,669556
2014-11-03 20:00:00,700830
2014-11-04 06:00:00,670717
2014-11-05 03:00:00,665127
2014-11-06 10:00:00,682555
2014-11-07 17:00:00,683092
2014-11-08 03:00:00,659263
2014-11-09 00:00:00,622519
2014-11-10 07:00:00,691573
2014-11-11 14:00:00,681068
2014-11-12 21:00:00,667893
2014-11-13 07:00:00,725814
2014-11-14 04:00:00,750648
2014-11-15 11:00:00,715690
2014-11-16 18:00:00,709888
2014-11-17 04:00:00,751510
2014-11-18 01:00:00,826523
2014-11-19 08:00:00,865295
2014-11-20 15:00:00,804675
2014-11-21 22:00:00,827522
2014-11-22 08:00:00,772575
2014-11-23 05:00:00,677501
2014-11-24 12:00:00,686555
2014-11-25 09:00:00,684746
2014-11-26 16:00:00,769184
2014-11-27 23:00:00,702022
2014-11-28 09:00:00,745308
2014-11-29 06:00:00,755991
2014-11-30 13:00:00,680598
2014-12-01 20:00:00,699849
2014-12-02 06:00:00,790391
2014-12-03 03:00:00,778736
2014-12-04 10:00:00,785811
2014-12-05 17:00:00,791974
2014-12-06 03:00:00,715542
2014-12-07 00:00:00,716497
2014-12-08 07:00:00,851251
2014-12-09 14:00:00,828299
2014-12-10 21:00:00,806265
2014-12-11 07:00:00,841627
2014-12-12 04:00:00,818443
2014-12-13 11:00:00,758854
2014-12-14 18:00:00,730313
2014-12-15 04:00:00,762351
2014-12-16 01:00:00,788005
2014-12-17 08:00:00,757252
2014-12-18 15:00:00,812660
2014-12-19 22:00:00,814852
2014-12-20 08:00:00,792206
2014-12-21 05:00:00,767620
2014-12-22 02:00:00,833131
2014-12-23 09:00:00,764834
2014-12-24 16:00:00,697957
2014-12-25 23:00:00,618771
2014-12-26 09:00:00,693928
2014-12-27 06:00:00,677121
2014-12-28 13:00:00,655828
2014-12-29 20:00:00,738076
2014-12-30 06:00:00,793600
2014-12-31 03:00:00,821636
2015-01-01 10:00:00,762374
2015-01-02 17:00:00,771388
2015-01-03 03:00:00,768345
2015-01-04 00:00:00,685015
2015-01-05 07:00:00,796227
2015-01-06 14:00:00,920612
2015-01-07 21:00:00,964365
2015-01-08 07:00:00,1018689
2015-01-09 04:00:00,924592
2015-01-10 11:00:00,904886
2015-01-11 18:00:00,859445
2015-01-12 04:00:00,853183
2015-01-13 01:00:00,868516
2015-01-14 08:00:00,924860
2015-01-15 15:00:00,866032
2015-01-16 22:00:00,847965
2015-01-17 19:00:00,825049
2015-01-18 05:00:00,785140
2015-01-19 02:00:00,802246
2015-01-20 09:00:00,819614
2015-01-21 16:00:00,865809
2015-01-22 23:00:00,837270
2015-01-23 09:00:00,824230
2015-01-24 06:00:00,778990
2015-01-25 13:00:00,734307
2015-01-26 20:00:00,864144
2015-01-27 06:00:00,872251
2015-01-28 03:00:00,905153
2015-01-29 10:00:00,908468
2015-01-30 17:00:00,851579
2015-01-31 03:00:00,888076
2015-02-01 00:00:00,818110
2015-02-02 07:00:00,856521
2015-02-03 14:00:00,917121
2015-02-04 21:00:00,856350
2015-02-05 07:00:00,868700
2015-02-06 04:00:00,935343
2015-02-07 11:00:00,805764
2015-02-08 18:00:00,727522
2015-02-09 04:00:00,838702
2015-02-10 01:00:00,860160
2015-02-11 08:00:00,842518
2015-02-12 15:00:00,853062
2015-02-13 12:00:00,959096
2015-02-14 19:00:00,883215
2015-02-15 05:00:00,979101
2015-02-16 02:00:00,1054788
2015-02-17 09:00:00,965385
2015-02-18 16:00:00,944749
2015-02-19 23:00:00,1014691
2015-02-20 09:00:00,1072657
2015-02-21 06:00:00,982048
2015-02-22 13:00:00,795680
2015-02-23 20:00:00,897001
2015-02-24 06:00:00,984052
2015-02-25 03:00:00,907121
2015-02-26 10:00:00,884986
2015-02-27 17:00:00,882838
2015-02-28 03:00:00,869730
2015-03-01 00:00:00,874668
2015-03-02 07:00:00,843973
2015-03-03 14:00:00,895607
2015-03-04 21:00:00,820948
2015-03-05 07:00:00,867386
2015-03-06 04:00:00,926615
2015-03-07 11:00:00,845908
2015-03-08 18:00:00,690503
2015-03-09 04:00:00,748518
2015-03-10 01:00:00,758499
2015-03-11 08:00:00,714414
2015-03-12 05:00:00,722345
2015-03-13 12:00:00,750059
2015-03-14 19:00:00,694122
2015-03-15 05:00:00,682187
2015-03-16 02:00:00,739334
2015-03-17 09:00:00,706443
2015-03-18 16:00:00,770933
2015-03-19 23:00:00,770924
2015-03-20 09:00:00,808163
2015-03-21 06:00:00,711341
2015-03-22 13:00:00,665566
2015-03-23 20:00:00,767488
2015-03-24 06:00:00,782976
2015-03-25 03:00:00,794620
2015-03-26 10:00:00,725877
2015-03-27 17:00:00,717137
2015-03-28 03:00:00,725619
2015-03-29 00:00:00,720491
2015-03-30 07:00:00,736985
2015-03-31 14:00:00,724373
2015-04-01 21:00:00,718098
2015-04-02 07:00:00,691847
2015-04-03 04:00:00,630156
2015-04-04 11:00:00,586693
2015-04-05 18:00:00,589860
2015-04-06 04:00:00,647920
2015-04-07 22:00:00,652268
2015-04-08 08:00:00,699265
2015-04-09 05:00:00,732847
2015-04-10 12:00:00,700564
2015-04-11 19:00:00,594583
2015-04-12 05:00:00,585783
2015-04-13 02:00:00,643808
2015-04-14 09:00:00,646851
2015-04-15 16:00:00,642824
2015-04-16 23:00:00,641634
2015-04-17 09:00:00,640789
2015-04-18 06:00:00,583910
2015-04-19 13:00:00,554006
2015-04-20 20:00:00,656856
2015-04-21 06:00:00,632657
2015-04-22 03:00:00,643647
2015-04-23 10:00:00,672867
2015-04-24 17:00:00,674068
2015-04-25 03:00:00,615396
2015-04-26 00:00:00,578558
2015-04-27 07:00:00,649211
2015-04-28 14:00:00,643652
2015-04-29 21:00:00,640486
2015-04-30 07:00:00,631473
2015-05-01 04:00:00,621804
2015-05-02 11:00:00,571169
2015-05-03 18:00:00,564272
2015-05-04 15:00:00,668396
2015-05-05 22:00:00,707314
2015-05-06 08:00:00,694768
2015-05-07 05:00:00,687336
2015-05-08 12:00:00,711707
2015-05-09 19:00:00,638218
2015-05-10 05:00:00,667172
2015-05-11 02:00:00,795910
2015-05-12 09:00:00,807483
2015-05-13 16:00:00,668849
2015-05-14 23:00:00,643250
2015-05-15 09:00:00,646154
2015-05-16 06:00:00,650213
2015-05-17 13:00:00,701342
2015-05-18 20:00:00,790029
2015-05-19 06:00:00,772058
2015-05-20 03:00:00,679291
2015-05-21 10:00:00,645281
2015-05-22 17:00:00,635470
2015-05-23 03:00:00,563918
2015-05-24 00:00:00,577282
2015-05-25 07:00:00,672310
2015-05-26 14:00:00,820989
2015-05-27 21:00:00,858640
2015-05-28 07:00:00,866524
2015-05-29 04:00:00,825061
2015-05-30 11:00:00,795603
2015-05-31 08:00:00,795513
2015-06-01 15:00:00,779675
2015-06-02 22:00:00,672542
2015-06-03 08:00:00,653496
2015-06-04 05:00:00,654368
2015-06-05 12:00:00,663415
2015-06-06 19:00:00,645440
2015-06-07 05:00:00,620174
2015-06-08 02:00:00,759709
2015-06-09 09:00:00,813770
2015-06-10 16:00:00,810967
2015-06-11 23:00:00,919302
2015-06-12 09:00:00,985511
2015-06-13 06:00:00,878194
2015-06-14 13:00:00,848944
2015-06-15 20:00:00,927790
2015-06-16 06:00:00,938285
2015-06-17 03:00:00,851486
2015-06-18 10:00:00,791340
2015-06-19 17:00:00,855154
2015-06-20 03:00:00,777743
2015-06-21 00:00:00,834700
2015-06-22 07:00:00,947966
2015-06-23 14:00:00,977057
2015-06-24 21:00:00,846625
2015-06-25 07:00:00,809944
2015-06-26 04:00:00,792238
2015-06-27 01:00:00,669690
2015-06-28 08:00:00,645438
2015-06-29 15:00:00,738117
2015-06-30 22:00:00,809757
2015-07-01 08:00:00,846131
2015-07-02 05:00:00,764128
2015-07-03 12:00:00,720597
2015-07-04 19:00:00,674883
2015-07-05 05:00:00,721128
2015-07-06 02:00:00,875557
2015-07-07 09:00:00,960439
2015-07-08 16:00:00,953587
2015-07-09 23:00:00,916756
2015-07-10 09:00:00,878164
2015-07-11 06:00:00,807173
2015-07-12 13:00:00,799567
2015-07-13 20:00:00,892899
2015-07-14 06:00:00,910382
2015-07-15 03:00:00,866331
2015-07-16 10:00:00,786201
2015-07-17 17:00:00,799334
2015-07-18 03:00:00,847173
2015-07-19 00:00:00,962842
2015-07-20 07:00:00,1090739
2015-07-21 14:00:00,1003916
2015-07-22 21:00:00,865750
2015-07-23 18:00:00,827321
2015-07-24 04:00:00,822164
2015-07-25 01:00:00,800209
2015-07-26 08:00:00,847785
2015-07-27 15:00:00,930620
2015-07-28 22:00:00,992581
2015-07-29 08:00:00,1018804
2015-07-30 05:00:00,999107
2015-07-31 12:00:00,927436
2015-08-01 19:00:00,851430
2015-08-02 05:00:00,817835
2015-08-03 02:00:00,938259
2015-08-04 09:00:00,967199
2015-08-05 16:00:00,900669
2015-08-06 23:00:00,833560
2015-08-07 09:00:00,817756
2015-08-08 06:00:00,753000
2015-08-09 13:00:00,755464
2015-08-10 20:00:00,805170
2015-08-11 06:00:00,849278
2015-08-12 03:00:00,840471
2015-08-13 10:00:00,809747
2015-08-14 17:00:00,824421
2015-08-15 03:00:00,837515
2015-08-16 00:00:00,868223
2015-08-17 07:00:00,993620
2015-08-18 14:00:00,987208
2015-08-19 11:00:00,980921
2015-08-20 18:00:00,962288
2015-08-21 04:00:00,897511
2015-08-22 01:00:00,752983
2015-08-23 08:00:00,731608
2015-08-24 15:00:00,878713
2015-08-25 22:00:00,894864
2015-08-26 08:00:00,795138
2015-08-27 05:00:00,762361
2015-08-28 12:00:00,758006
2015-08-29 19:00:00,746257
2015-08-30 05:00:00,801731
2015-08-31 02:00:00,945678
2015-09-01 09:00:00,965121
2015-09-02 16:00:00,956446
2015-09-03 23:00:00,976008
2015-09-04 09:00:00,945272
2015-09-05 06:00:00,797228
2015-09-06 13:00:00,730930
2015-09-07 20:00:00,813768
2015-09-08 06:00:00,977134
2015-09-09 03:00:00,1014405
2015-09-10 10:00:00,878077
2015-09-11 17:00:00,797996
2015-09-12 03:00:00,695485
2015-09-13 00:00:00,639363
2015-09-14 07:00:00,670105
2015-09-15 04:00:00,714581
2015-09-16 11:00:00,760809
2015-09-17 18:00:00,785586
2015-09-18 04:00:00,783047
2015-09-19 01:00:00,735587
2015-09-20 08:00:00,678091
2015-09-21 15:00:00,671713
2015-09-22 22:00:00,676461
2015-09-23 08:00:00,687233
2015-09-24 05:00:00,692467
2015-09-25 12:00:00,678357
2015-09-26 19:00:00,600053
2015-09-27 05:00:00,588315
2015-09-28 02:00:00,723823
2015-09-29 09:00:00,792633
2015-09-30 16:00:00,786410
2015-10-01 23:00:00,660180
2015-10-02 09:00:00,644516
2015-10-03 06:00:00,612837
2015-10-04 13:00:00,584170
2015-10-05 20:00:00,640596
2015-10-06 06:00:00,650965
2015-10-07 03:00:00,657001
2015-10-08 10:00:00,657949
2015-10-09 17:00:00,672752
2015-10-10 14:00:00,573794
2015-10-11 21:00:00,564287
2015-10-12 07:00:00,639246
2015-10-13 04:00:00,661108
2015-10-14 11:00:00,646608
2015-10-15 18:00:00,640397
2015-10-16 04:00:00,633475
2015-10-17 01:00:00,593399
2015-10-18 08:00:00,613919
2015-10-19 15:00:00,694588
2015-10-20 22:00:00,670979
2015-10-21 08:00:00,654218
2015-10-22 05:00:00,651766
2015-10-23 12:00:00,628629
2015-10-24 19:00:00,594706
2015-10-25 05:00:00,579406
2015-10-26 02:00:00,652993
2015-10-27 09:00:00,683566
2015-10-28 16:00:00,684023
2015-10-29 23:00:00,657865
2015-10-30 09:00:00,642769
2015-10-31 06:00:00,610743
2015-11-01 02:00:00,612119
2015-11-02 20:00:00,654128
2015-11-03 06:00:00,663914
2015-11-04 03:00:00,660060
2015-11-05 10:00:00,666109
2015-11-06 07:00:00,672582
2015-11-07 14:00:00,596348
2015-11-08 21:00:00,584622
2015-11-09 07:00:00,684301
2015-11-10 04:00:00,676162
2015-11-11 11:00:00,663360
2015-11-12 18:00:00,676195
2015-11-13 04:00:00,660152
2015-11-14 01:00:00,636367
2015-11-15 08:00:00,625301
2015-11-16 15:00:00,665192
2015-11-17 22:00:00,676530
2015-11-18 08:00:00,687905
2015-11-19 05:00:00,675680
2015-11-20 12:00:00,657099
2015-11-21 19:00:00,645532
2015-11-22 05:00:00,639778
2015-11-23 02:00:00,751824
2015-11-24 09:00:00,754572
2015-11-25 16:00:00,731676
2015-11-26 23:00:00,624044
2015-11-27 09:00:00,612234
2015-11-28 06:00:00,601699
2015-11-29 13:00:00,626242
2015-11-30 20:00:00,732307
2015-12-01 06:00:00,722483
2015-12-02 03:00:00,704253
2015-12-03 00:00:00,714896
2015-12-04 07:00:00,720136
2015-12-05 14:00:00,686191
2015-12-06 21:00:00,686207
2015-12-07 07:00:00,738900
2015-12-08 04:00:00,743773
2015-12-09 11:00:00,753180
2015-12-10 18:00:00,702418
2015-12-11 04:00:00,695345
2015-12-12 01:00:00,628202
2015-12-13 08:00:00,603207
2015-12-14 15:00:00,674939
2015-12-15 22:00:00,672171
2015-12-16 08:00:00,699599
2015-12-17 05:00:00,712040
2015-12-18 12:00:00,720492
2015-12-19 19:00:00,731996
2015-12-20 05:00:00,721146
2015-12-21 02:00:00,754383
2015-12-22 09:00:00,705806
2015-12-23 16:00:00,686594
2015-12-24 23:00:00,636075
2015-12-25 09:00:00,587186
2015-12-26 06:00:00,595349
2015-12-27 13:00:00,602383
2015-12-28 20:00:00,702011
2015-12-29 17:00:00,716158
2015-12-30 03:00:00,696312
2015-12-31 00:00:00,667293
2016-01-01 07:00:00,670751
2016-01-02 14:00:00,696432
2016-01-03 21:00:00,698803
2016-01-04 07:00:00,821012
2016-01-05 04:00:00,918751
2016-01-06 11:00:00,879283
2016-01-07 18:00:00,817474
2016-01-08 04:00:00,771602
2016-01-09 01:00:00,686671
2016-01-10 08:00:00,643391
2016-01-11 15:00:00,804098
2016-01-12 22:00:00,848017
2016-01-13 08:00:00,890412
2016-01-14 05:00:00,833752
2016-01-15 12:00:00,764267
2016-01-16 19:00:00,681176
2016-01-17 05:00:00,728423
2016-01-18 02:00:00,887930
2016-01-19 09:00:00,961848
2016-01-20 16:00:00,902689
2016-01-21 23:00:00,867547
2016-01-22 09:00:00,906943
2016-01-23 06:00:00,861253
2016-01-24 13:00:00,802438
2016-01-25 10:00:00,845192
2016-01-26 17:00:00,804811
2016-01-27 03:00:00,776594
2016-01-28 00:00:00,820444
2016-01-29 07:00:00,810789
2016-01-30 14:00:00,757484
2016-01-31 21:00:00,688021
2016-02-01 07:00:00,719299
2016-02-02 04:00:00,738100
2016-02-03 11:00:00,742908
2016-02-04 18:00:00,714204
2016-02-05 04:00:00,769354
2016-02-06 01:00:00,742932
2016-02-07 08:00:00,726912
2016-02-08 15:00:00,772506
2016-02-09 22:00:00,814467
2016-02-10 08:00:00,831269
2016-02-11 05:00:00,908135
2016-02-12 12:00:00,917719
2016-02-13 19:00:00,906396
2016-02-14 05:00:00,931316
2016-02-15 02:00:00,946546
2016-02-16 09:00:00,812227
2016-02-17 16:00:00,799483
2016-02-18 23:00:00,821931
2016-02-19 09:00:00,849097
2016-02-20 06:00:00,681334
2016-02-21 03:00:00,644951
2016-02-22 10:00:00,709260
2016-02-23 17:00:00,776357
2016-02-24 03:00:00,751690
2016-02-25 00:00:00,727207
2016-02-26 07:00:00,782073
2016-02-27 14:00:00,730750
2016-02-28 21:00:00,656460
2016-02-29 07:00:00,689238
2016-03-01 04:00:00,693572
2016-03-02 11:00:00,721251
2016-03-03 18:00:00,793479
2016-03-04 04:00:00,797524
2016-03-05 01:00:00,723245
2016-03-06 08:00:00,691481
2016-03-07 15:00:00,716835
2016-03-08 22:00:00,661863
2016-03-09 08:00:00,650325
2016-03-10 05:00:00,652018
2016-03-11 12:00:00,631880
2016-03-12 19:00:00,591081
2016-03-13 05:00:00,566679
2016-03-14 02:00:00,686396
2016-03-15 09:00:00,686172
2016-03-16 16:00:00,660719
2016-03-17 23:00:00,649153
2016-03-18 20:00:00,649210
2016-03-19 06:00:00,648406
2016-03-20 03:00:00,671746
2016-03-21 10:00:00,720450
2016-03-22 17:00:00,704828
2016-03-23 03:00:00,656620
2016-03-24 00:00:00,633360
2016-03-25 07:00:00,604186
2016-03-26 14:00:00,574827
2016-03-27 21:00:00,570281
2016-03-28 07:00:00,645312
2016-03-29 04:00:00,653718
2016-03-30 11:00:00,669377
2016-03-31 18:00:00,647183
2016-04-01 04:00:00,643887
2016-04-02 01:00:00,575730
2016-04-03 08:00:00,613591
2016-04-04 15:00:00,694659
2016-04-05 22:00:00,732212
2016-04-06 08:00:00,726961
2016-04-07 05:00:00,677642
2016-04-08 12:00:00,677349
2016-04-09 19:00:00,684426
2016-04-10 05:00:00,657693
2016-04-11 02:00:00,678108
2016-04-12 09:00:00,652221
2016-04-13 16:00:00,659281
2016-04-14 13:00:00,655453
2016-04-15 20:00:00,635371
